app_id,app_name,finding_id,flaw_id,flaw_name,business_unit,cve_id,cve_name,cwe_id,category_name,cwe_description,availability_impact,confidentiality_impact,integrity_impact,nvd_cvss2_score,nvd_cvss3_score,description,found_date,last_found_date,grace_period_expiry_date,status,scan_type,policy_rule_passed,policy_sandbox,source_file_line,attack_vector,mitigation_status,module_name,latest_resolution_status,remediation_effort,resolved_date,fixed_date,severity,filename,static_local_path,component_file_path,local_path,mitigation_last_accepted_date,mitigation_last_accepted_username,mitigation_last_accepted_comment,mitigation_last_proposed_date,mitigation_last_proposed_comment,mitigation_last_proposed_username,mitigation_last_rejected_date,mitigation_last_rejected_comment,mitigation_last_rejected_username,exploitability,flaw_age,static_source_function_name,source_function_name,published_ts,latest_published_date,library_first_found,resolution_status,resolution,reopened_date,original_scan_id,project_name,project_branch,component_name,dependency_type,product_license_info,component_version,component_id,library_vendor,library_description,vulnerability_title,nvd_cvss3_vector_string,library_release_date,library_latest_version,library_latest_release_date,fixed_library_version,library_latest_safe_version,has_vulnerable_methods,vulnerable_method_info,vulnerable_links,last_updated_date,sandbox_id,latest_scan_id,sca_agent_issue,sca_issue_type
1459407,VeraDemo,13682528153,215,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,42,java.sql.Statement.executeQuery,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,0,RemoveAccountCommand.java,com/veracode/verademo/commands/RemoveAccountCommand.java,,com/veracode/verademo/commands/RemoveAccountCommand.java,49:31.6,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529398,331,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,213,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,processFeed,processFeed,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528140,209,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,60,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,showFeed,showFeed,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528206,241,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,16:13.6,Open,Static Analysis,no,Policy,531,org.apache.log4j.Category.info,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,processBlabbers,processBlabbers,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682527077,180,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,278,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,showBlab,showBlab,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682527105,193,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,444,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,showBlabbers,showBlabbers,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528182,230,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,523,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,processBlabbers,processBlabbers,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528187,232,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,373,org.apache.log4j.Category.info,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,processBlab,processBlab,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529013,290,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,16:13.6,Open,Static Analysis,no,Policy,530,org.apache.log4j.Category.info,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,processBlabbers,processBlabbers,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528966,268,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),57:19.8,16:49.2,16:13.6,Open,Static Analysis,no,Policy,47,java.sql.Statement.execute,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,3,,,4,IgnoreCommand.java,com/veracode/verademo/commands/IgnoreCommand.java,,com/veracode/verademo/commands/IgnoreCommand.java,27:09.4,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528227,251,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Not Specified,,,89,SQL Injection,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component.",,,,,,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),57:19.8,16:49.2,16:13.6,Open,Static Analysis,no,Policy,40,java.sql.Statement.executeQuery,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,3,,,4,IgnoreCommand.java,com/veracode/verademo/commands/IgnoreCommand.java,,com/veracode/verademo/commands/IgnoreCommand.java,26:46.8,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682527074,178,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),Not Specified,,,113,CRLF Injection,"The product receives data from an HTTP agent/component (e.g., web server, proxy, browser, etc.), but it does not neutralize or incorrectly neutralizes CR and LF characters before the data is included in outgoing HTTP headers.",,,,,,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),57:19.8,16:49.2,19:06.3,Open,Static Analysis,no,Policy,55,javax.servlet.http.HttpServletResponse.addCookie,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,3,Utils.java,com/veracode/verademo/utils/Utils.java,,com/veracode/verademo/utils/Utils.java,12:30.9,Jin Mok,demo,11:52.6,demo irhythm,Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,setCookie,setCookie,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529024,296,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,441,showBlabbers,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,40:10.8,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,40:08.2,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] dsf,Jin Mok,43:35.8,Demo Purposes,Jin Mok,-1,458,showBlabbers,showBlabbers,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528936,254,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,57,showFeed,Mitigation Rejected,verademo.veracodegen.war,REJECTED,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,36:50.9,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,36:33.8,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] dsf,Jin Mok,43:35.8,Demo Purposes,Jin Mok,-1,458,showFeed,showFeed,,,,REJECTED,Reported to Library Maintainer,19:06.3,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529409,339,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,540,java.sql.DriverManager.getConnection,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,41:33.5,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,processBlabbers,processBlabbers,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528941,256,J2EE Bad Practices: Direct Management of Connections,Not Specified,,,245,API Abuse,"The J2EE application directly manages connections, instead of using the container's connection management facilities.",,,,,,J2EE Bad Practices: Direct Management of Connections,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,460,java.sql.DriverManager.getConnection,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,2,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,40:33.7,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,showBlabbers,showBlabbers,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529329,298,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,40,java.sql.Statement.executeQuery,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,0,ListenCommand.java,com/veracode/verademo/commands/ListenCommand.java,,com/veracode/verademo/commands/ListenCommand.java,49:50.1,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528991,278,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),Not Specified,,,80,Cross-Site Scripting (XSS),"The product receives input from an upstream component, but it does not neutralize or incorrectly neutralizes special characters such as ""<"", "">"", and ""&"" that could be interpreted as web-scripting elements when they are sent to a downstream component that processes web pages.",,,,,,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57:19.8,16:49.2,16:13.6,Open,Static Analysis,no,Policy,196,getMoreFeed,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,3,,,3,BlabController.java,com/veracode/verademo/controller/BlabController.java,,com/veracode/verademo/controller/BlabController.java,12:30.9,Jin Mok,demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,getMoreFeed,getMoreFeed,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528221,248,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,57:19.8,16:49.2,,Open,Static Analysis,yes,Policy,38,java.sql.Connection.createStatement,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,0,ListenCommand.java,com/veracode/verademo/commands/ListenCommand.java,,com/veracode/verademo/commands/ListenCommand.java,49:42.8,Jin Mok,[COPIED FROM APP 3ba34a57-7d18-4aea-9d30-1e0e8ff0f5f9] sd,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,0,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,16:13.6,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682528166,222,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,59:40.5,Open,Static Analysis,no,Policy,39,org.apache.log4j.Category.info,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,3,ListenCommand.java,com/veracode/verademo/commands/ListenCommand.java,,com/veracode/verademo/commands/ListenCommand.java,12:30.9,Jin Mok,demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,59:40.5,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
1459407,VeraDemo,13682529393,329,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,57:19.8,16:49.2,59:40.5,Open,Static Analysis,no,Policy,46,org.apache.log4j.Category.info,Mitigation Proposed,verademo.veracodegen.war,PROPOSED,2,,,3,ListenCommand.java,com/veracode/verademo/commands/ListenCommand.java,,com/veracode/verademo/commands/ListenCommand.java,12:30.9,Jin Mok,demo,20:42.2,"Technique : M4 :  Assume that external components can be subverted, and your code can be read by anyone
Specifics : dafssd
Remaining Risk : sdfsdf
Verification : sdfsd",Jin Mok,43:35.8,Demo Purposes,Jin Mok,1,458,execute,execute,,,,PROPOSED,Reported to Library Maintainer,59:40.5,19027311,,,,,,,,,,,,,,,,,,,,16:51.8,4604182,29023796,no,
